DateTime,Description,Merchant,Category_Code,Category_Name,Type,Amount_EUR,Payment_Method
7/20/24 17:45,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.29,Mobile Payment
7/20/24 18:07,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.54,Mobile Payment
7/20/24 22:09,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-16.48,Card
7/21/24 7:47,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-15.71,Direct Debit
7/21/24 8:32,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.99,Mobile Payment
7/21/24 18:08,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.45,Card
7/21/24 22:01,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-20.67,Direct Debit
7/22/24 9:06,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.43,Mobile Payment
7/22/24 10:00,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-25.27,Direct Debit
7/22/24 10:06,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.63,Card
7/22/24 10:44,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-47.96,Direct Debit
7/22/24 13:04,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.27,Card
7/22/24 16:40,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.96,Direct Debit
7/22/24 17:41,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-18.99,Card
7/22/24 22:11,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.66,Direct Debit
7/23/24 17:04,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-23.09,Direct Debit
7/23/24 20:46,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-19.95,Mobile Payment
7/24/24 8:36,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-15.15,Direct Debit
7/24/24 9:56,Medical Purchase,Pharmacy,MED,Medical,Expense,-10.43,Direct Debit
7/24/24 13:40,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-21.18,Card
7/24/24 15:39,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.76,Mobile Payment
7/24/24 20:43,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.8,Direct Debit
7/24/24 22:04,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-22.89,Card
7/25/24 7:42,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.75,Card
7/25/24 10:14,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-8.34,Direct Debit
7/25/24 15:32,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.52,Mobile Payment
7/25/24 19:55,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.29,Direct Debit
7/26/24 12:50,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-21.6,Mobile Payment
7/26/24 13:33,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.9,Card
7/26/24 14:19,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.96,Mobile Payment
7/26/24 16:29,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.02,Direct Debit
7/27/24 9:30,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-8.06,Card
7/27/24 10:34,Travel Purchase,Booking.com,TRV,Travel,Expense,-29.64,Direct Debit
7/27/24 11:59,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-18.37,Card
7/27/24 22:48,Medical Purchase,Pharmacy,MED,Medical,Expense,-10.85,Card
7/28/24 7:55,Travel Purchase,Booking.com,TRV,Travel,Expense,-36.01,Direct Debit
7/28/24 9:08,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-17.67,Direct Debit
7/28/24 11:04,Travel Purchase,Booking.com,TRV,Travel,Expense,-39.86,Direct Debit
7/28/24 15:42,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-29.55,Card
7/28/24 15:55,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-53.9,Direct Debit
7/28/24 17:07,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.89,Card
7/28/24 21:05,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.05,Mobile Payment
7/29/24 7:01,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.65,Direct Debit
7/29/24 18:02,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.25,Direct Debit
7/29/24 18:55,Travel Purchase,Booking.com,TRV,Travel,Expense,-32.53,Mobile Payment
7/29/24 21:55,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.74,Card
7/30/24 7:11,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-22.88,Direct Debit
7/30/24 13:26,Travel Purchase,Booking.com,TRV,Travel,Expense,-35.06,Direct Debit
7/30/24 13:54,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-19.92,Card
7/30/24 14:39,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.53,Direct Debit
7/30/24 18:29,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.55,Mobile Payment
7/30/24 20:19,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.57,Mobile Payment
7/30/24 22:11,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.81,Direct Debit
7/31/24 7:55,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-19.59,Card
7/31/24 11:53,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.25,Card
7/31/24 18:40,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-13.8,Mobile Payment
7/31/24 22:29,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-21.43,Direct Debit
8/1/24 9:00,Monthly Salary,Tech Solutions Ltd,SAL,Salary,Income,3500,Bank Transfer
8/1/24 10:55,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-17.62,Mobile Payment
8/1/24 11:18,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-18.11,Card
8/1/24 17:35,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-59.39,Card
8/1/24 18:50,Travel Purchase,Booking.com,TRV,Travel,Expense,-39.89,Card
8/1/24 21:24,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.6,Mobile Payment
8/1/24 22:36,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.17,Direct Debit
8/2/24 8:30,Monthly Apartment Rent,City Apartments,RNT,Rent,Expense,-1200.0,Bank Transfer
8/2/24 14:31,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-32.17,Card
8/3/24 10:47,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.53,Direct Debit
8/3/24 14:08,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.39,Direct Debit
8/3/24 16:50,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-3.09,Direct Debit
8/3/24 18:34,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-25.76,Card
8/3/24 18:51,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-28.63,Mobile Payment
8/4/24 7:07,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-25.54,Direct Debit
8/4/24 18:39,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-20.42,Card
8/4/24 19:04,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.24,Direct Debit
8/4/24 20:29,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.0,Mobile Payment
8/5/24 10:13,Medical Purchase,Pharmacy,MED,Medical,Expense,-12.34,Mobile Payment
8/5/24 13:26,Travel Purchase,Booking.com,TRV,Travel,Expense,-31.85,Direct Debit
8/6/24 16:36,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.47,Card
8/6/24 17:05,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-17.85,Card
8/7/24 13:44,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-26.87,Direct Debit
8/7/24 18:22,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-16.91,Card
8/8/24 10:00,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-29.35,Mobile Payment
8/8/24 10:18,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-22.09,Mobile Payment
8/8/24 21:35,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.71,Card
8/9/24 18:40,Medical Purchase,Pharmacy,MED,Medical,Expense,-11.23,Card
8/9/24 20:54,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.54,Mobile Payment
8/10/24 8:25,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-57.58,Mobile Payment
8/10/24 9:47,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-18.87,Mobile Payment
8/10/24 12:46,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-19.34,Mobile Payment
8/10/24 13:52,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-26.43,Direct Debit
8/10/24 15:26,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.87,Direct Debit
8/10/24 17:34,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-13.94,Mobile Payment
8/11/24 7:10,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.41,Direct Debit
8/11/24 10:24,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.51,Card
8/11/24 19:15,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.0,Direct Debit
8/12/24 9:07,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.35,Mobile Payment
8/12/24 10:49,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-14.17,Mobile Payment
8/12/24 12:39,Travel Purchase,Booking.com,TRV,Travel,Expense,-31.66,Card
8/12/24 13:01,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.22,Card
8/12/24 14:32,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-7.32,Direct Debit
8/12/24 19:25,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-17.3,Card
8/12/24 20:49,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-48.6,Direct Debit
8/12/24 21:33,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.44,Direct Debit
8/13/24 8:04,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-19.72,Mobile Payment
8/13/24 8:37,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.23,Direct Debit
8/13/24 8:59,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-14.11,Direct Debit
8/13/24 10:33,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.08,Card
8/13/24 12:14,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.88,Card
8/13/24 13:27,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.27,Card
8/13/24 19:21,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.78,Direct Debit
8/13/24 22:46,Medical Purchase,Pharmacy,MED,Medical,Expense,-9.88,Mobile Payment
8/14/24 16:10,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.68,Direct Debit
8/14/24 18:57,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-2.12,Direct Debit
8/14/24 20:17,Travel Purchase,Booking.com,TRV,Travel,Expense,-33.73,Direct Debit
8/14/24 21:43,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.75,Mobile Payment
8/15/24 7:51,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.53,Direct Debit
8/15/24 9:51,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.84,Mobile Payment
8/15/24 9:51,Medical Purchase,Pharmacy,MED,Medical,Expense,-13.64,Mobile Payment
8/15/24 12:44,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-44.29,Card
8/15/24 14:35,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-39.42,Direct Debit
8/15/24 16:48,Travel Purchase,Booking.com,TRV,Travel,Expense,-32.88,Mobile Payment
8/15/24 18:48,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.28,Card
8/16/24 9:24,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-32.54,Card
8/16/24 13:13,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-18.91,Mobile Payment
8/16/24 15:21,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.86,Card
8/16/24 18:51,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-36.75,Card
8/18/24 18:05,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.97,Mobile Payment
8/18/24 18:59,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.28,Mobile Payment
8/18/24 19:22,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-22.61,Card
8/18/24 22:01,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-17.57,Card
8/20/24 8:02,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-17.29,Mobile Payment
8/20/24 11:32,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.65,Mobile Payment
8/20/24 13:56,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.35,Mobile Payment
8/20/24 15:19,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-13.6,Card
8/20/24 21:39,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-30.92,Card
8/20/24 22:07,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.44,Direct Debit
8/20/24 22:20,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-62.1,Mobile Payment
8/21/24 11:24,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.31,Card
8/21/24 13:33,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-20.36,Direct Debit
8/21/24 15:53,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.33,Direct Debit
8/21/24 17:23,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-60.97,Direct Debit
8/21/24 17:27,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-25.52,Direct Debit
8/21/24 20:33,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-21.59,Direct Debit
8/21/24 20:56,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.52,Mobile Payment
8/22/24 8:18,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-60.42,Card
8/22/24 10:08,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-63.83,Direct Debit
8/22/24 11:16,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-17.6,Mobile Payment
8/22/24 11:47,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-18.76,Card
8/22/24 15:45,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-59.23,Direct Debit
8/22/24 18:01,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-25.83,Mobile Payment
8/23/24 9:55,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-6.12,Direct Debit
8/23/24 16:41,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-23.82,Direct Debit
8/24/24 12:27,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-7.35,Mobile Payment
8/24/24 16:46,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.9,Card
8/24/24 21:02,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-23.28,Card
8/25/24 8:35,Medical Purchase,Pharmacy,MED,Medical,Expense,-9.69,Card
8/25/24 14:41,Travel Purchase,Ryanair,TRV,Travel,Expense,-6.3,Direct Debit
8/25/24 15:54,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.29,Mobile Payment
8/25/24 17:48,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.7,Mobile Payment
8/25/24 22:40,Travel Purchase,Booking.com,TRV,Travel,Expense,-28.66,Mobile Payment
8/26/24 22:14,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-26.68,Mobile Payment
8/27/24 11:39,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-62.92,Mobile Payment
8/27/24 15:55,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-7.34,Mobile Payment
8/27/24 17:54,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-7.46,Mobile Payment
8/28/24 7:47,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-64.93,Direct Debit
8/28/24 21:32,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.66,Direct Debit
8/29/24 11:23,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-18.55,Mobile Payment
8/29/24 20:59,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-22.34,Card
8/29/24 22:57,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-27.62,Mobile Payment
8/30/24 8:41,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.23,Direct Debit
8/30/24 10:31,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-19.99,Mobile Payment
8/30/24 12:36,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-25.48,Mobile Payment
8/30/24 19:24,Travel Purchase,Booking.com,TRV,Travel,Expense,-37.87,Card
8/30/24 19:43,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-17.75,Mobile Payment
8/30/24 20:12,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.6,Direct Debit
8/31/24 10:28,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-18.58,Direct Debit
8/31/24 12:16,Medical Purchase,Pharmacy,MED,Medical,Expense,-11.91,Card
8/31/24 15:57,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-50.6,Direct Debit
8/31/24 20:13,Travel Purchase,Booking.com,TRV,Travel,Expense,-27.88,Direct Debit
8/31/24 21:16,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-18.21,Direct Debit
9/1/24 9:00,Monthly Salary,Tech Solutions Ltd,SAL,Salary,Income,3500,Bank Transfer
9/1/24 9:08,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-16.16,Direct Debit
9/1/24 13:48,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-18.79,Card
9/1/24 13:48,Travel Purchase,Booking.com,TRV,Travel,Expense,-29.88,Direct Debit
9/1/24 16:00,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-8.56,Mobile Payment
9/1/24 17:59,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-48.93,Card
9/1/24 19:20,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-3.01,Direct Debit
9/2/24 8:05,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.54,Card
9/2/24 8:30,Monthly Apartment Rent,City Apartments,RNT,Rent,Expense,-1200.0,Bank Transfer
9/2/24 17:11,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-18.84,Mobile Payment
9/2/24 21:54,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-36.56,Mobile Payment
9/3/24 12:14,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.96,Mobile Payment
9/3/24 13:31,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-21.91,Mobile Payment
9/3/24 14:51,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.38,Direct Debit
9/3/24 17:15,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-57.83,Card
9/4/24 16:49,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-25.82,Card
9/4/24 21:27,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.58,Direct Debit
9/5/24 9:11,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-2.1,Mobile Payment
9/5/24 9:48,Travel Purchase,Booking.com,TRV,Travel,Expense,-28.54,Mobile Payment
9/5/24 10:01,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-7.05,Mobile Payment
9/5/24 10:04,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-17.45,Mobile Payment
9/5/24 10:30,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.9,Mobile Payment
9/5/24 12:51,Medical Purchase,Pharmacy,MED,Medical,Expense,-9.29,Card
9/5/24 20:27,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-47.66,Direct Debit
9/5/24 21:29,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.37,Direct Debit
9/5/24 22:01,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.67,Card
9/6/24 10:36,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.74,Mobile Payment
9/6/24 11:12,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-19.04,Mobile Payment
9/6/24 13:22,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-30.91,Mobile Payment
9/7/24 12:05,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-60.52,Card
9/7/24 18:48,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-27.49,Direct Debit
9/7/24 19:04,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.88,Direct Debit
9/8/24 8:05,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-16.68,Card
9/8/24 14:22,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.44,Mobile Payment
9/8/24 15:34,Travel Purchase,Booking.com,TRV,Travel,Expense,-38.39,Mobile Payment
9/8/24 22:08,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-14.28,Direct Debit
9/9/24 10:06,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.52,Direct Debit
9/9/24 10:54,Medical Purchase,Pharmacy,MED,Medical,Expense,-9.82,Direct Debit
9/9/24 13:46,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.96,Card
9/9/24 16:15,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.45,Card
9/10/24 8:08,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-5.87,Card
9/10/24 8:28,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.48,Direct Debit
9/10/24 12:04,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.39,Direct Debit
9/10/24 19:07,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.72,Card
9/11/24 9:53,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.57,Direct Debit
9/11/24 11:41,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-63.49,Mobile Payment
9/11/24 12:10,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-44.46,Direct Debit
9/11/24 14:40,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-45.45,Card
9/12/24 7:33,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-55.26,Direct Debit
9/12/24 9:40,Travel Purchase,Booking.com,TRV,Travel,Expense,-30.89,Direct Debit
9/12/24 11:40,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-14.45,Card
9/12/24 13:15,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-18.42,Card
9/12/24 13:42,Travel Purchase,Ryanair,TRV,Travel,Expense,-8.59,Direct Debit
9/12/24 17:16,Medical Purchase,Pharmacy,MED,Medical,Expense,-11.37,Mobile Payment
9/12/24 21:20,Subscriptions Purchase,Netflix,SUB,Subscriptions,Expense,-2.83,Card
9/13/24 8:02,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-25.3,Direct Debit
9/13/24 10:11,Subscriptions Purchase,Gym Membership,SUB,Subscriptions,Expense,-7.4,Mobile Payment
9/14/24 7:42,Medical Purchase,Pharmacy,MED,Medical,Expense,-13.54,Mobile Payment
9/14/24 12:03,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.71,Card
9/14/24 12:37,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-20.25,Mobile Payment
9/14/24 14:53,Travel Purchase,Booking.com,TRV,Travel,Expense,-38.89,Mobile Payment
9/14/24 17:24,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-18.89,Mobile Payment
9/14/24 22:45,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-17.96,Direct Debit
9/15/24 8:27,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.59,Mobile Payment
9/15/24 16:27,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.64,Direct Debit
9/15/24 20:53,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.73,Card
9/15/24 21:17,Travel Purchase,Booking.com,TRV,Travel,Expense,-28.36,Card
9/15/24 21:48,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-20.86,Mobile Payment
9/16/24 8:42,Travel Purchase,Booking.com,TRV,Travel,Expense,-35.15,Mobile Payment
9/16/24 16:42,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-19.75,Direct Debit
9/17/24 15:36,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-22.03,Mobile Payment
9/17/24 19:07,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-50.18,Mobile Payment
9/17/24 22:05,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-61.93,Card
9/19/24 10:28,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-18.89,Card
9/19/24 10:32,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-6.41,Mobile Payment
9/19/24 11:53,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.77,Card
9/19/24 22:29,Travel Purchase,Booking.com,TRV,Travel,Expense,-40.02,Direct Debit
9/20/24 12:04,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.33,Card
9/21/24 9:05,Utilities Purchase,EDF Energy,UTL,Utilities,Expense,-19.75,Card
9/21/24 11:13,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-53.23,Mobile Payment
9/21/24 11:29,Car Service Purchase,Auto Service Pro,CAR,Car Service,Expense,-20.89,Mobile Payment
9/21/24 15:24,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-16.14,Direct Debit
9/21/24 17:27,Online Shopping Purchase,Amazon,SHOP,Online Shopping,Expense,-21.59,Direct Debit
9/21/24 17:37,Food & Drink Purchase,Local Cafe,ENT,Food & Drink,Expense,-1.26,Mobile Payment
9/22/24 13:47,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-34.95,Card
9/22/24 14:28,Utilities Purchase,Orange Telecom,UTL,Utilities,Expense,-7.54,Mobile Payment
9/22/24 15:51,Travel Purchase,Ryanair,TRV,Travel,Expense,-7.08,Direct Debit
9/22/24 21:09,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.52,Mobile Payment
9/22/24 21:31,Subscriptions Purchase,Spotify,SUB,Subscriptions,Expense,-1.96,Mobile Payment
9/23/24 22:40,Food & Drink Purchase,Restaurant,ENT,Food & Drink,Expense,-32.22,Mobile Payment
9/24/24 10:00,Groceries Purchase,Carrefour,GRY,Groceries,Expense,-58.16,Mobile Payment
9/24/24 17:59,Car Fuel Purchase,Total Energies,FUEL,Car Fuel,Expense,-17.12,Direct Debit
